underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
IBM,2013-04-26,IBM,2013-05-24,230.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,65,0.0300,194.3900,194.4200,0,0.0000,44,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,230.000,P,0.0000,0.0000,0.0000,0.0000,0,2,34.9500,2,38.0000,194.3900,194.4200,20,34.7000,30,38.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,235.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,118,0.0300,194.3900,194.4200,0,0.0000,99,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,235.000,P,0.0000,0.0000,0.0000,0.0000,0,2,39.9500,1,43.0000,194.3900,194.4200,20,39.7500,30,43.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,240.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0300,194.3900,194.4200,0,0.0000,88,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,240.000,P,0.0000,0.0000,0.0000,0.0000,0,38,44.7500,43,48.0000,194.3900,194.4200,23,44.7500,10,48.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,250.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,258,0.0300,194.3900,194.4200,0,0.0000,158,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,250.000,P,0.0000,0.0000,0.0000,0.0000,0,37,54.8000,21,58.0000,194.3900,194.4200,1,54.9500,10,58.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,260.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,233,0.0300,194.3900,194.4200,0,0.0000,152,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,260.000,P,0.0000,0.0000,0.0000,0.0000,0,23,65.0000,2,68.0000,194.3900,194.4200,22,65.0000,20,68.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,270.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,289,0.0300,194.3900,194.4200,0,0.0000,189,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,270.000,P,0.0000,0.0000,0.0000,0.0000,0,37,74.8500,23,78.0000,194.3900,194.4200,21,74.8500,10,78.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,140.000,C,0.0000,0.0000,0.0000,0.0000,0,42,52.8500,24,56.0000,194.3900,194.4200,152,52.1000,40,56.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,140.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1918,0.0500,194.3900,194.4200,0,0.0000,1698,0.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,145.000,C,0.0000,0.0000,0.0000,0.0000,0,23,47.8500,26,51.0000,194.3900,194.4200,2,47.1500,40,51.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,145.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2303,0.0600,194.3900,194.4200,0,0.0000,2127,0.0600,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,150.000,C,0.0000,0.0000,0.0000,0.0000,0,44,42.1500,23,45.7000,194.3900,194.4200,106,42.1000,22,45.7000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,150.000,P,0.0000,0.0000,0.0000,0.0000,0,230,0.0100,1420,0.0600,194.3900,194.4200,229,0.0100,529,0.0600,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,155.000,C,0.0000,0.0000,0.0000,0.0000,0,63,37.8500,26,41.0000,194.3900,194.4200,161,37.1000,40,41.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,155.000,P,0.0000,0.0000,0.0000,0.0000,0,368,0.0100,412,0.0700,194.3900,194.4200,312,0.0100,390,0.0700,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,160.000,C,0.0000,0.0000,0.0000,0.0000,0,53,32.6500,23,36.0000,194.3900,194.4200,20,32.2500,41,36.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,160.000,P,0.0000,0.0000,0.0000,0.0000,0,2921,0.0200,2552,0.1400,194.3900,194.4200,2461,0.0200,2214,0.1400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,165.000,C,0.0000,0.0000,0.0000,0.0000,0,91,27.9500,70,31.0000,194.3900,194.4200,61,27.9500,30,31.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,165.000,P,0.0000,0.0000,0.0000,0.0000,0,3033,0.0100,3035,0.2200,194.3900,194.4200,2508,0.0100,2506,0.2200,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,170.000,C,0.0000,0.0000,0.0000,0.0000,0,181,22.9500,185,25.0000,194.3900,194.4200,127,22.9500,132,25.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,170.000,P,0.0000,0.0000,0.0000,0.0000,0,249,0.1400,2921,0.2100,194.3900,194.4200,246,0.1400,2442,0.2100,194.3100,194.3200,0.0000,2,
IBM,2013-04-26,IBM,2013-05-31,175.000,C,0.0000,0.0000,0.0000,0.0000,0,202,17.9500,200,20.0000,194.3900,194.4200,127,17.9500,126,20.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,175.000,P,0.0000,0.0000,0.0000,0.0000,0,577,0.2100,3578,0.3600,194.3900,194.4200,647,0.2100,2797,0.3600,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,180.000,C,0.0000,0.0000,0.0000,0.0000,0,208,14.3500,216,15.0000,194.3900,194.4200,114,14.3500,186,15.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,180.000,P,0.5400,0.5400,0.5400,0.5400,4,417,0.4500,354,0.5200,194.3900,194.4200,278,0.4500,278,0.5200,194.3100,194.3200,0.5400,2,
IBM,2013-04-26,IBM,2013-05-31,185.000,C,0.0000,0.0000,0.0000,0.0000,0,341,9.6500,270,9.9000,194.3900,194.4200,242,9.5500,602,10.0500,194.3100,194.3200,0.0000,10,
IBM,2013-04-26,IBM,2013-05-31,185.000,P,1.0700,1.1200,1.0700,1.1200,14,5,0.9400,244,0.9800,194.3900,194.4200,152,0.9400,245,1.0000,194.3100,194.3200,1.0843,0,
IBM,2013-04-26,IBM,2013-05-31,190.000,C,5.7000,5.7000,5.7000,5.7000,1,329,5.5500,87,5.7000,194.3900,194.4200,269,5.5000,234,5.7000,194.3100,194.3200,5.7000,0,
IBM,2013-04-26,IBM,2013-05-31,190.000,P,2.2300,2.3300,2.2300,2.3300,3,143,1.9900,229,2.0600,194.3900,194.4200,88,2.0200,202,2.0900,194.3100,194.3200,2.2967,1,
IBM,2013-04-26,IBM,2013-05-31,195.000,C,2.4300,2.6700,2.4300,2.6700,2,5,2.6300,73,2.6800,194.3900,194.4200,162,2.5800,125,2.6600,194.3100,194.3200,2.5500,227,
IBM,2013-04-26,IBM,2013-05-31,195.000,P,4.4000,4.7000,4.4000,4.5000,10,142,4.1000,345,4.2000,194.3900,194.4200,247,4.1000,172,4.2500,194.3100,194.3200,4.4700,29,
IBM,2013-04-26,IBM,2013-05-31,200.000,C,1.1500,1.1500,0.8500,1.0200,57,177,0.9900,323,1.0500,194.3900,194.4200,204,0.9700,113,1.0400,194.3100,194.3200,1.0582,206,
IBM,2013-04-26,IBM,2013-05-31,200.000,P,0.0000,0.0000,0.0000,0.0000,0,241,7.4000,193,7.6000,194.3900,194.4200,263,7.3000,237,7.7000,194.3100,194.3200,0.0000,7,
IBM,2013-04-26,IBM,2013-05-31,205.000,C,0.4200,0.4200,0.4200,0.4200,1,770,0.2800,1198,0.4000,194.3900,194.4200,421,0.2800,996,0.4000,194.3100,194.3200,0.4200,188,
IBM,2013-04-26,IBM,2013-05-31,205.000,P,12.1500,12.6000,12.1500,12.6000,34,297,11.7000,345,12.0000,194.3900,194.4200,208,11.7000,145,12.0500,194.3100,194.3200,12.3662,23,
IBM,2013-04-26,IBM,2013-05-31,210.000,C,0.0000,0.0000,0.0000,0.0000,0,1480,0.0400,1927,0.2400,194.3900,194.4200,1189,0.0400,1578,0.2400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,210.000,P,0.0000,0.0000,0.0000,0.0000,0,212,15.3000,210,18.0000,194.3900,194.4200,137,15.3000,134,18.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,215.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1392,0.1000,194.3900,194.4200,0,0.0000,1151,0.1000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,215.000,P,0.0000,0.0000,0.0000,0.0000,0,186,20.7500,187,23.0000,194.3900,194.4200,24,20.7500,134,23.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,220.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,290,0.0500,194.3900,194.4200,0,0.0000,297,0.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,220.000,P,0.0000,0.0000,0.0000,0.0000,0,91,24.8000,10,28.0000,194.3900,194.4200,40,24.8000,60,28.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,225.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,224,0.0400,194.3900,194.4200,0,0.0000,235,0.0400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,225.000,P,0.0000,0.0000,0.0000,0.0000,0,65,29.8000,2,33.0000,194.3900,194.4200,42,29.8000,31,33.7500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,230.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,406,0.0400,194.3900,194.4200,0,0.0000,266,0.0400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,230.000,P,0.0000,0.0000,0.0000,0.0000,0,68,34.6500,23,38.0000,194.3900,194.4200,56,34.3500,1,38.6500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,240.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,75,0.0300,194.3900,194.4200,0,0.0000,44,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-31,240.000,P,0.0000,0.0000,0.0000,0.0000,0,64,44.8000,77,48.0500,194.3900,194.4200,42,44.8000,152,48.8500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,105.000,C,0.0000,0.0000,0.0000,0.0000,0,99,87.7000,23,91.0000,194.3900,194.4200,61,87.6500,31,91.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,105.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1047,0.0300,194.3900,194.4200,0,0.0000,941,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,110.000,C,0.0000,0.0000,0.0000,0.0000,0,73,82.1500,73,86.0000,194.3900,194.4200,22,82.1500,43,86.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,110.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1820,0.0400,194.3900,194.4200,0,0.0000,1645,0.0400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,115.000,C,0.0000,0.0000,0.0000,0.0000,0,92,77.8000,24,81.0000,194.3900,194.4200,30,77.7000,1,81.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,115.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1569,0.0400,194.3900,194.4200,0,0.0000,1587,0.0400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,120.000,C,0.0000,0.0000,0.0000,0.0000,0,94,72.7500,23,76.0000,194.3900,194.4200,30,72.7000,42,76.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,120.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2073,0.0500,194.3900,194.4200,0,0.0000,1917,0.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,125.000,C,0.0000,0.0000,0.0000,0.0000,0,92,67.7500,23,71.0000,194.3900,194.4200,31,67.7000,22,71.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,125.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1720,0.0500,194.3900,194.4200,0,0.0000,1759,0.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,130.000,C,0.0000,0.0000,0.0000,0.0000,0,118,62.1500,21,66.0000,194.3900,194.4200,20,62.1500,31,66.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,130.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2159,0.0600,194.3900,194.4200,0,0.0000,1906,0.0600,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,135.000,C,0.0000,0.0000,0.0000,0.0000,0,141,57.2000,21,61.0000,194.3900,194.4200,20,57.2000,20,61.1000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,135.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1845,0.0700,194.3900,194.4200,0,0.0000,1446,0.0700,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,140.000,C,0.0000,0.0000,0.0000,0.0000,0,92,52.7500,21,56.0000,194.3900,194.4200,30,52.7000,20,56.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,140.000,P,0.0000,0.0000,0.0000,0.0000,0,215,0.0100,1990,0.0700,194.3900,194.4200,127,0.0100,1650,0.0700,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,145.000,C,0.0000,0.0000,0.0000,0.0000,0,92,47.8000,41,51.0000,194.3900,194.4200,10,47.7000,20,51.1000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,145.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1676,0.1000,194.3900,194.4200,0,0.0000,1546,0.1000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,150.000,C,0.0000,0.0000,0.0000,0.0000,0,71,42.2000,41,46.0000,194.3900,194.4200,20,42.2000,20,46.1000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,150.000,P,0.0000,0.0000,0.0000,0.0000,0,2286,0.0100,2049,0.1400,194.3900,194.4200,1837,0.0100,753,0.1400,194.3100,194.3200,0.0000,15,
IBM,2013-04-26,IBM,2013-06-22,155.000,C,0.0000,0.0000,0.0000,0.0000,0,92,37.9000,80,41.0000,194.3900,194.4200,30,37.7000,43,41.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,155.000,P,0.0000,0.0000,0.0000,0.0000,0,2440,0.0500,2601,0.2100,194.3900,194.4200,1962,0.0500,1889,0.2100,194.3100,194.3200,0.0000,40,
IBM,2013-04-26,IBM,2013-06-22,160.000,C,0.0000,0.0000,0.0000,0.0000,0,41,34.1500,27,34.9500,194.3900,194.4200,29,32.9500,30,35.7500,194.3100,194.3200,0.0000,3,
IBM,2013-04-26,IBM,2013-06-22,160.000,P,0.0000,0.0000,0.0000,0.0000,0,2486,0.0900,2574,0.2300,194.3900,194.4200,2012,0.0900,1979,0.2300,194.3100,194.3200,0.0000,318,
IBM,2013-04-26,IBM,2013-06-22,165.000,C,0.0000,0.0000,0.0000,0.0000,0,27,29.2000,27,29.9500,194.3900,194.4200,160,29.1500,168,30.0500,194.3100,194.3200,0.0000,7,
IBM,2013-04-26,IBM,2013-06-22,165.000,P,0.0000,0.0000,0.0000,0.0000,0,386,0.1800,1819,0.2800,194.3900,194.4200,385,0.1800,1046,0.2800,194.3100,194.3200,0.0000,300,
IBM,2013-04-26,IBM,2013-06-22,170.000,C,0.0000,0.0000,0.0000,0.0000,0,237,24.3500,201,24.6000,194.3900,194.4200,157,23.1500,168,24.7500,194.3100,194.3200,0.0000,59,
IBM,2013-04-26,IBM,2013-06-22,170.000,P,0.3500,0.3500,0.3200,0.3200,64,254,0.3000,385,0.3500,194.3900,194.4200,216,0.3000,250,0.3500,194.3100,194.3200,0.3217,526,
IBM,2013-04-26,IBM,2013-06-22,175.000,C,19.4000,19.4000,18.6000,19.1500,11,301,19.4000,469,19.7000,194.3900,194.4200,227,19.1500,177,19.8000,194.3100,194.3200,19.1455,75,
IBM,2013-04-26,IBM,2013-06-22,175.000,P,0.5600,0.6100,0.5300,0.5300,58,3,0.5200,100,0.5400,194.3900,194.4200,217,0.5000,223,0.5500,194.3100,194.3200,0.5612,1027,
IBM,2013-04-26,IBM,2013-06-22,180.000,C,13.9000,13.9000,13.9000,13.9000,11,305,14.6000,395,14.8500,194.3900,194.4200,231,14.5000,218,14.9500,194.3100,194.3200,13.9000,80,
IBM,2013-04-26,IBM,2013-06-22,180.000,P,0.9300,1.0400,0.9000,0.9000,140,232,0.8900,2,0.9100,194.3900,194.4200,44,0.8900,94,0.9300,194.3100,194.3200,0.9966,1561,
IBM,2013-04-26,IBM,2013-06-22,185.000,C,9.7500,9.7500,9.6000,9.6000,29,272,10.2000,432,10.4000,194.3900,194.4200,291,10.1000,277,10.5000,194.3100,194.3200,9.6448,279,
IBM,2013-04-26,IBM,2013-06-22,185.000,P,1.7700,1.8600,1.6100,1.6100,253,10,1.6300,1,1.6500,194.3900,194.4200,9,1.6500,5,1.6600,194.3100,194.3200,1.7831,1065,
IBM,2013-04-26,IBM,2013-06-22,190.000,C,6.7000,6.7100,5.9500,6.5500,135,245,6.4500,171,6.5500,194.3900,194.4200,283,6.3500,1,6.5000,194.3100,194.3200,6.2259,1588,
IBM,2013-04-26,IBM,2013-06-22,190.000,P,3.0500,3.3500,2.8700,2.9800,779,90,2.9700,132,2.9800,194.3900,194.4200,3,2.9600,698,3.0500,194.3100,194.3200,2.9938,1664,
IBM,2013-04-26,IBM,2013-06-22,195.000,C,3.5500,3.6900,3.2000,3.5800,439,102,3.6000,188,3.6500,194.3900,194.4200,50,3.5500,298,3.6500,194.3100,194.3200,3.4892,1940,
IBM,2013-04-26,IBM,2013-06-22,195.000,P,5.0500,5.7100,5.0000,5.0000,577,232,5.0500,452,5.1500,194.3900,194.4200,77,5.1000,161,5.2000,194.3100,194.3200,5.2835,935,
IBM,2013-04-26,IBM,2013-06-22,200.000,C,1.8500,1.8600,1.4700,1.7900,383,1,1.7400,1,1.7600,194.3900,194.4200,237,1.7000,88,1.7600,194.3100,194.3200,1.6503,3263,
IBM,2013-04-26,IBM,2013-06-22,200.000,P,8.3500,8.9500,8.2100,8.2100,136,279,8.1500,243,8.3000,194.3900,194.4200,217,8.2000,321,8.4000,194.3100,194.3200,8.6583,791,
IBM,2013-04-26,IBM,2013-06-22,205.000,C,0.7900,0.7900,0.6400,0.7500,86,3,0.7300,1,0.7500,194.3900,194.4200,183,0.7200,88,0.7600,194.3100,194.3200,0.7070,1530,
IBM,2013-04-26,IBM,2013-06-22,205.000,P,12.2200,12.2200,12.2200,12.2200,2,247,12.1000,9,12.3000,194.3900,194.4200,228,12.1500,128,12.4000,194.3100,194.3200,12.2200,1367,
IBM,2013-04-26,IBM,2013-06-22,210.000,C,0.3000,0.3100,0.2600,0.3000,39,3,0.2900,95,0.3200,194.3900,194.4200,151,0.2900,176,0.3300,194.3100,194.3200,0.2995,1689,
IBM,2013-04-26,IBM,2013-06-22,210.000,P,17.4700,17.4700,16.8100,16.8100,3,165,16.7000,285,16.9500,194.3900,194.4200,208,16.6000,222,17.0500,194.3100,194.3200,17.1400,1586,
IBM,2013-04-26,IBM,2013-06-22,215.000,C,0.0000,0.0000,0.0000,0.0000,0,821,0.0800,944,0.1800,194.3900,194.4200,632,0.0800,962,0.1800,194.3100,194.3200,0.0000,699,
IBM,2013-04-26,IBM,2013-06-22,215.000,P,0.0000,0.0000,0.0000,0.0000,0,86,21.5500,268,21.8000,194.3900,194.4200,165,21.3500,180,23.0000,194.3100,194.3200,0.0000,359,
IBM,2013-04-26,IBM,2013-06-22,220.000,C,0.0000,0.0000,0.0000,0.0000,0,1006,0.0100,135,0.0800,194.3900,194.4200,676,0.0100,124,0.0800,194.3100,194.3200,0.0000,1038,
IBM,2013-04-26,IBM,2013-06-22,220.000,P,0.0000,0.0000,0.0000,0.0000,0,243,26.4500,317,26.7500,194.3900,194.4200,176,26.3000,193,27.9000,194.3100,194.3200,0.0000,154,
IBM,2013-04-26,IBM,2013-06-22,225.000,C,0.0400,0.0400,0.0400,0.0400,10,0,0.0000,283,0.0600,194.3900,194.4200,0,0.0000,118,0.0600,194.3100,194.3200,0.0400,433,
IBM,2013-04-26,IBM,2013-06-22,225.000,P,0.0000,0.0000,0.0000,0.0000,0,255,30.2000,73,33.0000,194.3900,194.4200,167,30.2000,108,33.0000,194.3100,194.3200,0.0000,105,
IBM,2013-04-26,IBM,2013-06-22,230.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,341,0.0500,194.3900,194.4200,0,0.0000,178,0.0500,194.3100,194.3200,0.0000,221,
IBM,2013-04-26,IBM,2013-06-22,230.000,P,0.0000,0.0000,0.0000,0.0000,0,172,34.8000,28,38.0000,194.3900,194.4200,76,34.8000,10,38.2000,194.3100,194.3200,0.0000,27,
IBM,2013-04-26,IBM,2013-06-22,235.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,231,0.0400,194.3900,194.4200,0,0.0000,128,0.0400,194.3100,194.3200,0.0000,280,
IBM,2013-04-26,IBM,2013-06-22,235.000,P,0.0000,0.0000,0.0000,0.0000,0,41,41.1500,41,41.9000,194.3900,194.4200,21,40.8500,20,43.2000,194.3100,194.3200,0.0000,56,
IBM,2013-04-26,IBM,2013-06-22,240.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,271,0.0400,194.3900,194.4200,0,0.0000,107,0.0400,194.3100,194.3200,0.0000,221,
IBM,2013-04-26,IBM,2013-06-22,240.000,P,0.0000,0.0000,0.0000,0.0000,0,37,45.0000,28,48.0000,194.3900,194.4200,21,45.0000,30,48.2500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,245.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,585,0.0400,194.3900,194.4200,0,0.0000,262,0.0400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,245.000,P,0.0000,0.0000,0.0000,0.0000,0,96,49.8000,21,53.0000,194.3900,194.4200,31,49.8000,10,53.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,250.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,83,0.0300,194.3900,194.4200,0,0.0000,111,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,250.000,P,0.0000,0.0000,0.0000,0.0000,0,37,55.0500,33,58.0500,194.3900,194.4200,21,55.0500,1,58.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,255.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,278,0.0300,194.3900,194.4200,0,0.0000,90,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,255.000,P,0.0000,0.0000,0.0000,0.0000,0,119,59.8000,46,63.0000,194.3900,194.4200,63,59.8000,10,63.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,260.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,300,0.0300,194.3900,194.4200,0,0.0000,112,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,260.000,P,0.0000,0.0000,0.0000,0.0000,0,2,64.9000,1,68.0000,194.3900,194.4200,20,64.8000,51,68.2500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,265.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,338,0.0300,194.3900,194.4200,0,0.0000,134,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,265.000,P,0.0000,0.0000,0.0000,0.0000,0,37,69.9500,21,73.0000,194.3900,194.4200,21,69.9500,3,73.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,270.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,339,0.0300,194.3900,194.4200,0,0.0000,135,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,270.000,P,0.0000,0.0000,0.0000,0.0000,0,23,74.9000,23,78.0000,194.3900,194.4200,24,74.9000,10,78.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,275.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,350,0.0300,194.3900,194.4200,0,0.0000,153,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,275.000,P,0.0000,0.0000,0.0000,0.0000,0,37,80.0000,46,83.0000,194.3900,194.4200,21,80.0000,10,83.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,280.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,362,0.0300,194.3900,194.4200,0,0.0000,154,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,280.000,P,0.0000,0.0000,0.0000,0.0000,0,37,85.0000,49,88.0000,194.3900,194.4200,21,85.0000,10,88.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,285.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,370,0.0300,194.3900,194.4200,0,0.0000,162,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,285.000,P,0.0000,0.0000,0.0000,0.0000,0,73,90.0000,23,93.0000,194.3900,194.4200,42,90.0000,10,93.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,290.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,423,0.0300,194.3900,194.4200,0,0.0000,238,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,290.000,P,0.0000,0.0000,0.0000,0.0000,0,37,94.8000,28,98.0000,194.3900,194.4200,21,94.8000,20,98.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,295.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,173,0.0300,194.3900,194.4200,0,0.0000,76,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,295.000,P,0.0000,0.0000,0.0000,0.0000,0,1,99.6500,2,103.0000,194.3900,194.4200,64,99.2000,32,103.1500,194.3100,194.3200,0.0000,0,
